file path,copyright
fossology-01-07-2021/install/db/dbmigrate_3.3-3.4.php,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/install/db/dbmigrate_copyright-author.php,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/install/db/dbmigrate_pfile_calculate_sha256.php.in,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/install/db/fo_mapping_license.php,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/install/db/dbmigrate_bulk_license.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/install/db/sanity_check.php,Copyright (C) 2014 Siemens AG
fossology-01-07-2021/install/db/dbmigrate_2.0-2.1.php,"Copyright (C) 2012-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/install/db/dbmigrate_2.5-2.6.php,Copyright (C) 2014 Siemens AG
fossology-01-07-2021/install/db/dbmigrate_2.5-2.6.php,"Copyright (C) 2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/install/db/dbmigrate_2.1-2.2.php,"Copyright (C) 2013-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/install/db/resequence_author_table.php,Copyright (C) 2018 Siemens AG
fossology-01-07-2021/install/db/dbmigrate_real-parent.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/install/db/dbmigrate_2.0-2.5-pre.php,"Copyright (C) 2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/Makefile.deps,"Copyright (C) 2008-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/Dockerfile,"Copyright (C) Siemens AG 2016, fabio.huser@siemens.com"
fossology-01-07-2021/Dockerfile,"Copyright (C) TNG Technology Consulting GmbH 2016-2017, maximilian.huber@tngtech.com"
fossology-01-07-2021/src/delagent/mod_deps,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/delagent/agent/util.c,"Copyright (C) 2007-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/delagent/agent/util.c,Copyright (C) 2015-2019 Siemens AG
fossology-01-07-2021/src/delagent/agent/Makefile,"Copyright (C) 2008-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/delagent/agent/delagent.h,"Copyright (C) 2007-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/delagent/agent/delagent.h,Copyright (C) 2015-2019 Siemens AG
fossology-01-07-2021/src/delagent/ui/Page/AdminUploadDelete.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/delagent/ui/Page/AdminUploadDelete.php,Copyright (C) 2015-2017 Siemens AG
fossology-01-07-2021/src/delagent/ui/DeleteMessages.php,Copyright (C) 2017 Siemens AG  
fossology-01-07-2021/src/delagent/ui/DeleteResponse.php,Copyright (C) 2017 Siemens AG  
fossology-01-07-2021/src/delagent/agent_tests/Unit/Makefile,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/user-edit.php,"Copyright (C) 2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/search-helper.php,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/search-helper.php,Copyright (C) 2015-2017 Siemens AG
fossology-01-07-2021/src/www/ui/api/Middlewares/RestAuthMiddleware.php,Copyright (C) 2018-2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Models/Findings.php,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/api/Models/Reuser.php,"Copyright (C) 2018,2021 Siemens AG"
fossology-01-07-2021/src/www/ui/api/Models/Group.php,Copyright (C) 2021 Orange Author: Piotr Pszczola <piotr.pszczola@orange.com>
fossology-01-07-2021/src/www/ui/api/Models/User.php,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/src/www/ui/api/Models/Obligation.php,Copyright (C) 2021 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Models/Upload.php,"Copyright (C) 2017,2020 Siemens AG"
fossology-01-07-2021/src/www/ui/api/Models/ScanOptions.php,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/src/www/ui/api/Models/License.php,Copyright (C) 2021 HH Partners
fossology-01-07-2021/src/www/ui/api/Models/File.php,"Copyright (C) 2017,2020 Siemens AG"
fossology-01-07-2021/src/www/ui/api/Models/Hash.php,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/api/Models/UploadSummary.php,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/api/Models/Decider.php,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/src/www/ui/api/Controllers/GroupController.php,Copyright (C) 2021 Orange Author: Piotr Pszczola <piotr.pszczola@orange.com>
fossology-01-07-2021/src/www/ui/api/Controllers/UserController.php,"Copyright (C) 2018,2021 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>"
fossology-01-07-2021/src/www/ui/api/Controllers/ReportController.php,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Controllers/FolderController.php,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Controllers/FileSearchController.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Controllers/AuthController.php,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Controllers/LicenseController.php,Copyright (C) 2021 HH Partners
fossology-01-07-2021/src/www/ui/api/Controllers/UploadController.php,"Copyright (C) 2018,2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>"
fossology-01-07-2021/src/www/ui/api/Controllers/SearchController.php,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Controllers/VersionController.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Controllers/JobController.php,Copyright (C) 2018 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/documentation/openapi.yaml,Copyright (C) Siemens AG 2017-2021
fossology-01-07-2021/src/www/ui/api/documentation/openapi.yaml,Copyright (C) 2021 Orange by Piotr Pszczola <piotr.pszczola@orange.com>  
fossology-01-07-2021/src/www/ui/api/Helper/AuthHelper.php,Copyright (C) 2018 Siemens AG
fossology-01-07-2021/src/www/ui/api/Helper/RestHelper.php,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/src/www/ui/api/Helper/DbHelper.php,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/src/www/ui/api/Helper/UploadHelper.php,"Copyright (C) 2018,2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>"
fossology-01-07-2021/src/www/ui/api/Helper/FileHelper.php,"Copyright (C) 2018,2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>"
fossology-01-07-2021/src/www/ui/api/Helper/UploadHelper/HelperToUploadFilePage.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Helper/UploadHelper/HelperToUploadUrlPage.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Helper/UploadHelper/HelperToUploadSrvPage.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/Helper/UploadHelper/HelperToUploadVcsPage.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/api/index.php,"Copyright (C) 2017-2018,2021 Siemens AG"
fossology-01-07-2021/src/www/ui/api/index.php,Copyright (C) 2021 Orange by Piotr Pszczola <piotr.pszczola@orange.com>
fossology-01-07-2021/src/www/ui/admin-dashboard-stats.php,Copyright (C) 2019 Orange
fossology-01-07-2021/src/www/ui/core-auth.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/core-auth.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/core-auth.php,"Copyright (C) 2020 Robert Bosch GmbH, Dineshkumar Devarajan <Devarajan.Dineshkumar@in.bosch.com>"
fossology-01-07-2021/src/www/ui/user-add.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/ui-export-list.php,"Copyright (C) 2014-2017,2020 Siemens AG"
fossology-01-07-2021/src/www/ui/ui-export-list.php,Copyright (C) 2021 LG Electronics Inc.
fossology-01-07-2021/src/www/ui/change-license-bulk.php,"Copyright (C) 2014-2015,2018 Siemens AG"
fossology-01-07-2021/src/www/ui/ui-license-list-files.php,"Copyright (C) 2009-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/agent-add.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/agent-add.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/admin-obligation-file.php,"Copyright (C) 2008-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/admin-obligation-file.php,"Copyright (C) 2015-2017, Siemens AG"
fossology-01-07-2021/src/www/ui/search.php,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/search.php,Copyright (C) 2015-2017 Siemens AG
fossology-01-07-2021/src/www/ui/ui-clearing-view.php,"Copyright (C) 2014-2017, Siemens AG Author: Daniele Fognini, Johannes Najjar"
fossology-01-07-2021/src/www/ui/ajax-clearing-view.php,"Copyright (C) 2014-2018, Siemens AG Author: Daniele Fognini, Johannes Najjar"
fossology-01-07-2021/src/www/ui/admin-license-file.php,"Copyright (C) 2008-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/admin-license-file.php,"Copyright (C) 2015-2018, Siemens AG"
fossology-01-07-2021/src/www/ui/admin-upload-edit.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/admin-upload-edit.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/ui-file-browse.php,"Copyright (C) 2008-2015 Hewlett-Packard Development Company, L.P. 2014-2015 Siemens AG"
fossology-01-07-2021/src/www/ui/user-del-helper.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/user-del-helper.php,Copyright (C) 2017-2018 Siemens AG
fossology-01-07-2021/src/www/ui/upload-instructions.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/upload-instructions.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/ui-browse.php,"Copyright (C) 2010-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/ui-browse.php,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/admin-dashboard-general.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/admin-dashboard-general.php,Copyright (C) 2015-2018 Siemens AG
fossology-01-07-2021/src/www/ui/admin-dashboard-general.php,Copyright (C) 2019 Orange
fossology-01-07-2021/src/www/ui/async/AjaxFolderContents.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/async/AjaxExplorer.php,"Copyright (C) 2008-2015 Hewlett-Packard Development Company, L.P. 2014-2017,2020, Siemens AG"
fossology-01-07-2021/src/www/ui/async/AjaxFileBrowser.php,"Copyright (C) 2008-2015 Hewlett-Packard Development Company, L.P. 2014-2015 Siemens AG"
fossology-01-07-2021/src/www/ui/async/AjaxLicenseStdComments.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/async/AjaxShowJobs.php,"Copyright (C) 2015-2019, Siemens AG Author: Shaheem Azmal<shaheem.azmal@siemens.com>, Anupam Ghosh <anupam.ghosh@siemens.com>"
fossology-01-07-2021/src/www/ui/async/AjaxShowJobs.php,"Copyright (C) 2020 Robert Bosch GmbH, Dineshkumar Devarajan <Devarajan.Dineshkumar@in.bosch.com>"
fossology-01-07-2021/src/www/ui/async/AjaxBrowse.php,"Copyright (C) 2014-2015 Siemens AG Author: J.Najjar, S. Weber"
fossology-01-07-2021/src/www/ui/async/AjaxManageToken.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/async/AjaxAllJobStatus.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui/admin-config.php,"Copyright (C) 2011-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/css/fossology.css,"Copyright (C) 2008 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/css/fossology.css,Copyright (C) 2015-2018 Siemens AG
fossology-01-07-2021/src/www/ui/css/jquery.dataTables.css,"Copyright (C) Siemens AG 2014,2018"
fossology-01-07-2021/src/www/ui/admin-fossdash-config.php,Copyright (C) Darshan Kansagara <kansagara.darshan97@gmail.com>
fossology-01-07-2021/src/www/ui/ui-report-conf.php,Copyright (C) 2019 Siemens AG
fossology-01-07-2021/src/www/ui/ajax-notice-files.php,Copyright (C) 2019-2020 Siemens AG Author: Andreas J. Reichel <andreas.reichel@tngtech.com>
fossology-01-07-2021/src/www/ui/page/AdminGroupUsers.php,"Copyright (C) 2014-2015, 2018 Siemens AG Author: Steffen Weber"
fossology-01-07-2021/src/www/ui/page/UploadPermissionPage.php,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/page/UploadPermissionPage.php,"Copyright (C) 2015,2020, Siemens AG"
fossology-01-07-2021/src/www/ui/page/AdviceLicense.php,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/page/UploadSrvPage.php,"Copyright (C) 2008-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/page/UploadSrvPage.php,"Copyright (C) 2015, 2018 Siemens AG"
fossology-01-07-2021/src/www/ui/page/AdminLicenseCandidate.php,Copyright (C) 2014-2017 Siemens AG
fossology-01-07-2021/src/www/ui/page/ThirdPartyLicensesPage.php,"Copyright (C) 2020, Siemens AG Author: Shaheem Azmal M MD"
fossology-01-07-2021/src/www/ui/page/AllJobStatus.php,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/page/BrowseLicense.php,"Copyright (C) 2008-2015 Hewlett-Packard Development Company, L.P. 2014-2015 Siemens AG"
fossology-01-07-2021/src/www/ui/page/AboutPage.php,"Copyright (C) 2014-2017, Siemens AG Author: Andreas Würl"
fossology-01-07-2021/src/www/ui/page/UploadUrlPage.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/page/AdminLicenseFromCSV.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/page/AdminLicenseFromCSV.php,Copyright (C) 2014 Siemens AG
fossology-01-07-2021/src/www/ui/page/UploadVcsPage.php,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/page/UploadVcsPage.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/page/AdminLicenseStdComments.php,Copyright (C) 2019 Siemens AG
fossology-01-07-2021/src/www/ui/page/UploadPageBase.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/change-license-processPost.php,"Copyright (C) 2014-2018,2020, Siemens AG"
fossology-01-07-2021/src/www/ui/ui-download.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/ui-download.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/www/ui/Makefile,"Copyright (C) 2011-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/ajax-uploads.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/browse_file.js.twig,Copyright (C) 2015-2017 Siemens AG
fossology-01-07-2021/src/www/ui/template/thirdPartyLicenses.html.twig,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/template/admin_license-upload_form.html.twig,Copyright (C) 2014-2016 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-clearing-view_bulk.html.twig,"Copyright (C) 2014-2015,2018 Siemens AG"
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testTrim.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/upload_instructions.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testGetFieldValue.c,"Copyright (C) 2011-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/advice_license-edit.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testRun.c,"Copyright (C) 2011-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/upload_permissions.html.twig,"Copyright (C) 2015,2020, Siemens AG"
fossology-01-07-2021/src/www/ui/template/upload_permissions.html.twig,"Copyright (C) 2020 Robert Bosch GmbH, Dineshkumar Devarajan <Devarajan.Dineshkumar@in.bosch.com>"
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testRecordMetadataDEB.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/Makefile,"Copyright (C) 2009-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testGetMetadataDebBinary.c,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testRecordMetadataRPM.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/ui-browse.js.twig,Copyright (C) 2014-2018 Siemens AG
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testGetMetadata.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/ui-clearing-view_rhs.html.twig,Copyright (C) 2014-2017 Siemens AG
fossology-01-07-2021/src/pkgagent/agent_tests/Unit/testGetMetadataDebSource.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/admin_group_delete.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/pkgagent/agent_tests/Functional/ft_cliPkgagentTest.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/file-browse.js.twig,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/pkgagent/agent_tests/Functional/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/admin_group_users.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/pkgagent/mod_deps,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/upload_vcs.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/admin_obligation-upload_form.html.twig,Copyright (C) 2014-2017 Siemens AG
fossology-01-07-2021/src/www/ui/template/admin_license_std_comments.html.twig,Copyright (C) 2019 Siemens AG
fossology-01-07-2021/src/pkgagent/agent/pkgagent.c,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/agent/Makefile,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/agent/pkgagent.h,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
